year,month,month_name,date,state,municipality,category,category_es,category_group,category_raw,incident_count,incidents_per_100k,change_vs_prior_year_pct,source
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,2,0.6725,0.00,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,5,1.6813,-37.50,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,30,10.0880,-45.45,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,37,12.4419,19.35,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,35,11.7693,-2.78,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,19,6.3891,5.56,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Burglary (Violent),Robo a Casa con Violencia,Property Crime,Robo a casa habitación con violencia,3,1.0088,50.00,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,10,3.3627,-23.08,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,57,19.1672,-16.18,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,1,0.3363,-66.67,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,40,13.4507,-9.09,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,2,0.6725,-33.33,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,31,10.4243,-16.22,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,8,2.6901,0.00,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,13,4.3715,30.00,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,5,1.6813,150.00,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,21,7.0616,-4.55,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,1,0.3363,-66.67,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,5,1.6813,-68.75,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,37,12.4419,-7.50,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,34,11.4331,-30.61,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,46,15.4683,24.32,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,11,3.6989,-50.00,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,8,2.6901,-55.56,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,48,16.1408,-45.45,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,2,0.6725,100.00,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,28,9.4155,-42.86,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,3,1.0088,200.00,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,18,6.0528,-14.29,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,11,3.6989,120.00,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,15,5.0440,50.00,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,3,1.0088,-25.00,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,31,10.4243,-31.11,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,16,5.3803,6.67,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,37,12.4419,-26.00,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,43,14.4595,-18.87,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,38,12.7781,-5.00,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,14,4.7077,16.67,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,17,5.7165,0.00,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,57,19.1672,-14.93,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,1,0.3363,-50.00,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,30,10.0880,-9.09,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,1,0.3363,0.00,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,48,16.1408,50.00,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,4,1.3451,-20.00,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,6,2.0176,-45.45,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,3,1.0088,0.00,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,34,11.4331,41.67,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,3,1.0088,200.00,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,15,5.0440,50.00,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,37,12.4419,-26.00,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,31,10.4243,-20.51,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,38,12.7781,2.70,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,17,5.7165,-26.09,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,10,3.3627,-28.57,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,40,13.4507,-20.00,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Drug Dealing,Narcomenudeo,Federal / Drug Crime,Narcomenudeo,1,0.3363,N/A,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,18,6.0528,-63.27,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,5,1.6813,150.00,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,39,13.1144,21.88,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,8,2.6901,14.29,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,8,2.6901,-11.11,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,4,1.3451,-20.00,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,19,6.3891,18.75,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,1,0.3363,N/A,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,14,4.7077,27.27,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,40,13.4507,-16.67,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,48,16.1408,92.00,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,29,9.7517,-27.50,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,16,5.3803,6.67,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Burglary (Violent),Robo a Casa con Violencia,Property Crime,Robo a casa habitación con violencia,1,0.3363,-50.00,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,20,6.7253,42.86,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,34,11.4331,-30.61,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,24,8.0704,-17.24,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,29,9.7517,26.09,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,6,2.0176,-14.29,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,11,3.6989,0.00,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,1,0.3363,-80.00,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,31,10.4243,19.23,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,1,0.3363,N/A,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,8,2.6901,-42.86,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,28,9.4155,-34.88,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,52,17.4859,-5.45,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,35,11.7693,-7.89,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,9,3.0264,-18.18,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,16,5.3803,60.00,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,56,18.8309,-9.68,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Drug Dealing,Narcomenudeo,Federal / Drug Crime,Narcomenudeo,2,0.6725,N/A,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,2,0.6725,-33.33,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,40,13.4507,-25.93,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,1,0.3363,0.00,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,26,8.7429,-21.21,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,2,0.6725,-84.62,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,13,4.3715,0.00,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,1,0.3363,-66.67,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,28,9.4155,0.00,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,1,0.3363,N/A,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,9,3.0264,125.00,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,34,11.4331,-8.11,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,47,15.8045,11.90,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,42,14.1232,-8.70,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,13,4.3715,85.71,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Burglary (Violent),Robo a Casa con Violencia,Property Crime,Robo a casa habitación con violencia,1,0.3363,N/A,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,7,2.3539,-22.22,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,32,10.7605,-43.86,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Drug Dealing,Narcomenudeo,Federal / Drug Crime,Narcomenudeo,2,0.6725,-33.33,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,35,11.7693,-25.53,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,1,0.3363,N/A,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,20,6.7253,-48.72,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,7,2.3539,250.00,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,6,2.0176,-33.33,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,2,0.6725,-71.43,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,26,8.7429,-13.33,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,4,1.3451,300.00,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,12,4.0352,9.09,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,37,12.4419,-2.63,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,34,11.4331,-15.00,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,40,13.4507,8.11,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,15,5.0440,66.67,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Burglary (Violent),Robo a Casa con Violencia,Property Crime,Robo a casa habitación con violencia,1,0.3363,0.00,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,20,6.7253,11.11,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,37,12.4419,0.00,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Drug Dealing,Narcomenudeo,Federal / Drug Crime,Narcomenudeo,4,1.3451,100.00,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,3,1.0088,-25.00,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,44,14.7957,25.71,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,1,0.3363,-80.00,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,31,10.4243,6.90,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,8,2.6901,-33.33,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,6,2.0176,-14.29,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,3,1.0088,200.00,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,38,12.7781,31.03,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,3,1.0088,-25.00,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,7,2.3539,-30.00,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,54,18.1584,42.11,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,33,11.0968,-38.89,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,50,16.8133,21.95,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,8,2.6901,-42.86,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Burglary (Violent),Robo a Casa con Violencia,Property Crime,Robo a casa habitación con violencia,2,0.6725,100.00,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,12,4.0352,-14.29,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,57,19.1672,1.79,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Drug Dealing,Narcomenudeo,Federal / Drug Crime,Narcomenudeo,2,0.6725,0.00,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,1,0.3363,-50.00,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,36,12.1056,-18.18,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Kidnapping,Secuestro,Violent Crime,Secuestro,1,0.3363,N/A,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,28,9.4155,-24.32,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,5,1.6813,-58.33,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,19,6.3891,111.11,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,6,2.0176,500.00,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,47,15.8045,46.88,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,3,1.0088,N/A,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,11,3.6989,-35.29,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,69,23.2024,53.33,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,42,14.1232,0.00,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,44,14.7957,-6.38,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,11,3.6989,22.22,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,8,2.6901,-33.33,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,75,25.2200,11.94,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Drug Dealing,Narcomenudeo,Federal / Drug Crime,Narcomenudeo,3,1.0088,N/A,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,4,1.3451,N/A,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Femicide,Feminicidio,Violent Crime,Feminicidio,1,0.3363,N/A,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,37,12.4419,-24.49,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,36,12.1056,44.00,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,12,4.0352,50.00,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,12,4.0352,33.33,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,1,0.3363,N/A,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,37,12.4419,19.35,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,3,1.0088,50.00,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,10,3.3627,150.00,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,48,16.1408,17.07,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,34,11.4331,-8.11,SESNSP
